country,year,data_source,pollutant,sector_code_emep_un,parent_sector_code,emission_shares
Estonia,2021,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Estonia,2021,EMEP_21,nox,1.A.2.d,1.A.2,NA
Estonia,2021,EMEP_21,so2,1.A.2.d,1.A.2,NA
Estonia,2021,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Estonia,2021,EMEP_21,nox,1.A.2.e,1.A.2,NA
Estonia,2021,EMEP_21,so2,1.A.2.e,1.A.2,NA
Estonia,2021,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Estonia,2021,EMEP_21,nox,1.A.2.f,1.A.2,NA
Estonia,2021,EMEP_21,so2,1.A.2.f,1.A.2,NA
Estonia,2021,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Estonia,2021,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Estonia,2021,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Estonia,2021,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Estonia,2021,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Estonia,2021,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Estonia,2021,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1970,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1970,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1970,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1971,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1971,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1971,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1972,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1972,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1972,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1973,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1973,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1973,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1974,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1974,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1974,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1975,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1975,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1975,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1976,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1976,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1976,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1977,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1977,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1977,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1978,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1978,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1978,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1979,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1979,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1979,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1980,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1980,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1980,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1981,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1981,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1981,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1982,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1982,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1982,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1983,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1983,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1983,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
Finland,1984,EMEP_21,nox,1.A.2.g.viii,1.A.2,NA
Finland,1984,EMEP_21,so2,1.A.2.g.viii,1.A.2,NA
Finland,1984,EMEP_21,pm25,1.A.2.g.viii,1.A.2,NA
Finland,1985,EMEP_21,nox,1.A.2.a,1.A.2,NA
Finland,1985,EMEP_21,so2,1.A.2.a,1.A.2,NA
Finland,1985,EMEP_21,pm25,1.A.2.a,1.A.2,NA
Finland,1985,EMEP_21,nox,1.A.2.b,1.A.2,NA
Finland,1985,EMEP_21,so2,1.A.2.b,1.A.2,NA
Finland,1985,EMEP_21,pm25,1.A.2.b,1.A.2,NA
Finland,1985,EMEP_21,nox,1.A.2.c,1.A.2,NA
Finland,1985,EMEP_21,so2,1.A.2.c,1.A.2,NA
Finland,1985,EMEP_21,pm25,1.A.2.c,1.A.2,NA
Finland,1985,EMEP_21,nox,1.A.2.d,1.A.2,NA
Finland,1985,EMEP_21,so2,1.A.2.d,1.A.2,NA
Finland,1985,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Finland,1985,EMEP_21,nox,1.A.2.e,1.A.2,NA
Finland,1985,EMEP_21,so2,1.A.2.e,1.A.2,NA
Finland,1985,EMEP_21,pm25,1.A.2.e,1.A.2,NA
Finland,1985,EMEP_21,nox,1.A.2.f,1.A.2,NA
Finland,1985,EMEP_21,so2,1.A.2.f,1.A.2,NA
Finland,1985,EMEP_21,pm25,1.A.2.f,1.A.2,NA
Finland,1985,EMEP_21,nox,1.A.2.g.vii,1.A.2,NA
Finland,1985,EMEP_21,so2,1.A.2.g.vii,1.A.2,NA
Finland,1985,EMEP_21,pm25,1.A.2.g.vii,1.A.2,NA
