country,year,data_source,pollutant,sector_code_emep_un,parent_sector_code,emission_shares
Czechia,2013,EMEP_23,so2,1.A.2.g.vii,1.A.2,6.030309767582866e-5
Czechia,2013,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.11041938018916495
Czechia,2013,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.2389247169022008
Czechia,2013,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.05521421735600386
Czechia,2014,EMEP_23,nox,1.A.2.a,1.A.2,0.1289115180112041
Czechia,2014,EMEP_23,pm25,1.A.2.a,1.A.2,0.2246471152390608
Czechia,2014,EMEP_23,so2,1.A.2.a,1.A.2,0.24082922276586072
Czechia,2014,EMEP_23,nox,1.A.2.b,1.A.2,0.004225219280706514
Czechia,2014,EMEP_23,pm25,1.A.2.b,1.A.2,0.00892500854185626
Czechia,2014,EMEP_23,so2,1.A.2.b,1.A.2,7.130691075118623e-5
Czechia,2014,EMEP_23,nox,1.A.2.c,1.A.2,0.27578094769912753
Czechia,2014,EMEP_23,pm25,1.A.2.c,1.A.2,0.12339595593787898
Czechia,2014,EMEP_23,so2,1.A.2.c,1.A.2,0.43377349031014567
Czechia,2014,EMEP_23,nox,1.A.2.d,1.A.2,0.07538017953857097
Czechia,2014,EMEP_23,pm25,1.A.2.d,1.A.2,0.10027419759968122
Czechia,2014,EMEP_23,so2,1.A.2.d,1.A.2,0.044743983274139636
Czechia,2014,EMEP_23,nox,1.A.2.e,1.A.2,0.03512180501787316
Czechia,2014,EMEP_23,pm25,1.A.2.e,1.A.2,0.056836803453385876
Czechia,2014,EMEP_23,so2,1.A.2.e,1.A.2,0.0715369650915708
Czechia,2014,EMEP_23,nox,1.A.2.f,1.A.2,0.3221633513525322
Czechia,2014,EMEP_23,pm25,1.A.2.f,1.A.2,0.24718939587118263
Czechia,2014,EMEP_23,so2,1.A.2.f,1.A.2,0.1591034471726565
Czechia,2014,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.031926351755330984
Czechia,2014,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.005819660996356525
Czechia,2014,EMEP_23,so2,1.A.2.g.vii,1.A.2,6.246697709074109e-5
Czechia,2014,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.12649062734465447
Czechia,2014,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.23291186236059766
Czechia,2014,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.04987911749778473
Czechia,2015,EMEP_23,nox,1.A.2.a,1.A.2,0.14004549501924257
Czechia,2015,EMEP_23,pm25,1.A.2.a,1.A.2,0.21228207627582268
Czechia,2015,EMEP_23,so2,1.A.2.a,1.A.2,0.21520491189405153
Czechia,2015,EMEP_23,nox,1.A.2.b,1.A.2,0.005344303923117412
Czechia,2015,EMEP_23,pm25,1.A.2.b,1.A.2,0.012651691905675591
Czechia,2015,EMEP_23,so2,1.A.2.b,1.A.2,1.049449111852653e-4
Czechia,2015,EMEP_23,nox,1.A.2.c,1.A.2,0.2279304532240744
Czechia,2015,EMEP_23,pm25,1.A.2.c,1.A.2,0.13657844245404804
Czechia,2015,EMEP_23,so2,1.A.2.c,1.A.2,0.4184582792127105
Czechia,2015,EMEP_23,nox,1.A.2.d,1.A.2,0.08132255388165693
Czechia,2015,EMEP_23,pm25,1.A.2.d,1.A.2,0.10826787317281734
Czechia,2015,EMEP_23,so2,1.A.2.d,1.A.2,0.06000789302783867
Czechia,2015,EMEP_23,nox,1.A.2.e,1.A.2,0.04380415663534004
Czechia,2015,EMEP_23,pm25,1.A.2.e,1.A.2,0.058443165833697755
Czechia,2015,EMEP_23,so2,1.A.2.e,1.A.2,0.07908044998532218
Czechia,2015,EMEP_23,nox,1.A.2.f,1.A.2,0.3663191639110155
Czechia,2015,EMEP_23,pm25,1.A.2.f,1.A.2,0.2774230025343317
Czechia,2015,EMEP_23,so2,1.A.2.f,1.A.2,0.17758013074981666
Czechia,2015,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.02687068639460653
Czechia,2015,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.007378432553371692
Czechia,2015,EMEP_23,so2,1.A.2.g.vii,1.A.2,6.355845713932302e-5
Czechia,2015,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.10836318701094659
Czechia,2015,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.18697531527023514
Czechia,2015,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.04949983176193586
Czechia,2016,EMEP_23,nox,1.A.2.a,1.A.2,0.16605703696909155
Czechia,2016,EMEP_23,pm25,1.A.2.a,1.A.2,0.08854904463423297
Czechia,2016,EMEP_23,so2,1.A.2.a,1.A.2,0.2860920486960033
Czechia,2016,EMEP_23,nox,1.A.2.b,1.A.2,0.008290100980768761
Czechia,2016,EMEP_23,pm25,1.A.2.b,1.A.2,0.020630303320574975
Czechia,2016,EMEP_23,so2,1.A.2.b,1.A.2,0.0011885992018930839
Czechia,2016,EMEP_23,nox,1.A.2.c,1.A.2,0.16865255254746947
Czechia,2016,EMEP_23,pm25,1.A.2.c,1.A.2,0.14031672400851877
Czechia,2016,EMEP_23,so2,1.A.2.c,1.A.2,0.3337361109480379
Czechia,2016,EMEP_23,nox,1.A.2.d,1.A.2,0.08942297028575537
Czechia,2016,EMEP_23,pm25,1.A.2.d,1.A.2,0.09027831389468241
Czechia,2016,EMEP_23,so2,1.A.2.d,1.A.2,0.05944422386265738
Czechia,2016,EMEP_23,nox,1.A.2.e,1.A.2,0.03994573520399854
Czechia,2016,EMEP_23,pm25,1.A.2.e,1.A.2,0.07007225107154437
Czechia,2016,EMEP_23,so2,1.A.2.e,1.A.2,0.0769396114715968
Czechia,2016,EMEP_23,nox,1.A.2.f,1.A.2,0.3878142595223377
Czechia,2016,EMEP_23,pm25,1.A.2.f,1.A.2,0.32300728771581594
Czechia,2016,EMEP_23,so2,1.A.2.f,1.A.2,0.18402493604864348
Czechia,2016,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.022738037133403128
Czechia,2016,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.009122547484897804
Czechia,2016,EMEP_23,so2,1.A.2.g.vii,1.A.2,6.991407455816739e-5
Czechia,2016,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.11707930735717541
Czechia,2016,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.2580235278697328
Czechia,2016,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.05850455569660979
Czechia,2017,EMEP_23,nox,1.A.2.a,1.A.2,0.15748415347223593
Czechia,2017,EMEP_23,pm25,1.A.2.a,1.A.2,0.050781201452632194
Czechia,2017,EMEP_23,so2,1.A.2.a,1.A.2,0.2733803382702841
Czechia,2017,EMEP_23,nox,1.A.2.b,1.A.2,0.006251431085708777
Czechia,2017,EMEP_23,pm25,1.A.2.b,1.A.2,0.017993834726272074
Czechia,2017,EMEP_23,so2,1.A.2.b,1.A.2,0.002061948192673743
Czechia,2017,EMEP_23,nox,1.A.2.c,1.A.2,0.1973943982800814
Czechia,2017,EMEP_23,pm25,1.A.2.c,1.A.2,0.16527275783801182
Czechia,2017,EMEP_23,so2,1.A.2.c,1.A.2,0.3435047170269648
Czechia,2017,EMEP_23,nox,1.A.2.d,1.A.2,0.08755637521853757
Czechia,2017,EMEP_23,pm25,1.A.2.d,1.A.2,0.10783136378722641
Czechia,2017,EMEP_23,so2,1.A.2.d,1.A.2,0.04760032466071979
Czechia,2017,EMEP_23,nox,1.A.2.e,1.A.2,0.03880229510319192
Czechia,2017,EMEP_23,pm25,1.A.2.e,1.A.2,0.07521283838857315
Czechia,2017,EMEP_23,so2,1.A.2.e,1.A.2,0.07969471115579041
Czechia,2017,EMEP_23,nox,1.A.2.f,1.A.2,0.3705080836772437
Czechia,2017,EMEP_23,pm25,1.A.2.f,1.A.2,0.316093141450096
Czechia,2017,EMEP_23,so2,1.A.2.f,1.A.2,0.2016301798054104
Czechia,2017,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.013825187496932088
Czechia,2017,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.007973527750178974
Czechia,2017,EMEP_23,so2,1.A.2.g.vii,1.A.2,5.707470065838427e-5
Czechia,2017,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.12817807566606865
Czechia,2017,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.2588413346070095
Czechia,2017,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.05207070618749849
Czechia,2018,EMEP_23,nox,1.A.2.a,1.A.2,0.1775234016667862
Czechia,2018,EMEP_23,pm25,1.A.2.a,1.A.2,0.044832878162395326
Czechia,2018,EMEP_23,so2,1.A.2.a,1.A.2,0.31884063597142076
Czechia,2018,EMEP_23,nox,1.A.2.b,1.A.2,0.006849743184543801
Czechia,2018,EMEP_23,pm25,1.A.2.b,1.A.2,0.02194017854276977
Czechia,2018,EMEP_23,so2,1.A.2.b,1.A.2,0.0014892446499905458
Czechia,2018,EMEP_23,nox,1.A.2.c,1.A.2,0.1815708703982866
Czechia,2018,EMEP_23,pm25,1.A.2.c,1.A.2,0.13431752997611132
Czechia,2018,EMEP_23,so2,1.A.2.c,1.A.2,0.2742713879627073
Czechia,2018,EMEP_23,nox,1.A.2.d,1.A.2,0.07234377114032459
Czechia,2018,EMEP_23,pm25,1.A.2.d,1.A.2,0.0828963054035976
Czechia,2018,EMEP_23,so2,1.A.2.d,1.A.2,0.05116142473118709
Czechia,2018,EMEP_23,nox,1.A.2.e,1.A.2,0.037842224780190455
Czechia,2018,EMEP_23,pm25,1.A.2.e,1.A.2,0.07443221644003559
Czechia,2018,EMEP_23,so2,1.A.2.e,1.A.2,0.08083957017399306
Czechia,2018,EMEP_23,nox,1.A.2.f,1.A.2,0.39379985451284344
Czechia,2018,EMEP_23,pm25,1.A.2.f,1.A.2,0.33059703153914743
Czechia,2018,EMEP_23,so2,1.A.2.f,1.A.2,0.22946791579837056
Czechia,2018,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.008585358419218252
Czechia,2018,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.009219302577394381
Czechia,2018,EMEP_23,so2,1.A.2.g.vii,1.A.2,6.137783996754095e-5
Czechia,2018,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.12148477589780671
Czechia,2018,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.3017645573585486
Czechia,2018,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.04386844287236326
Czechia,2019,EMEP_23,nox,1.A.2.a,1.A.2,0.1860413761105549
Czechia,2019,EMEP_23,pm25,1.A.2.a,1.A.2,0.07183367955868226
Czechia,2019,EMEP_23,so2,1.A.2.a,1.A.2,0.36395391423913115
Czechia,2019,EMEP_23,nox,1.A.2.b,1.A.2,0.0061918702211038075
Czechia,2019,EMEP_23,pm25,1.A.2.b,1.A.2,0.0259024321952826
Czechia,2019,EMEP_23,so2,1.A.2.b,1.A.2,7.760997792718411e-4
Czechia,2019,EMEP_23,nox,1.A.2.c,1.A.2,0.17100392003886652
Czechia,2019,EMEP_23,pm25,1.A.2.c,1.A.2,0.16796317231396948
Czechia,2019,EMEP_23,so2,1.A.2.c,1.A.2,0.21350430055766823
Czechia,2019,EMEP_23,nox,1.A.2.d,1.A.2,0.05245783138227943
Czechia,2019,EMEP_23,pm25,1.A.2.d,1.A.2,0.032352667719915976
Czechia,2019,EMEP_23,so2,1.A.2.d,1.A.2,0.0433836708285511
Czechia,2019,EMEP_23,nox,1.A.2.e,1.A.2,0.03395244681277133
Czechia,2019,EMEP_23,pm25,1.A.2.e,1.A.2,0.07341049962860184
Czechia,2019,EMEP_23,so2,1.A.2.e,1.A.2,0.08957434393711428
Czechia,2019,EMEP_23,nox,1.A.2.f,1.A.2,0.3951962917047549
Czechia,2019,EMEP_23,pm25,1.A.2.f,1.A.2,0.350126260857973
Czechia,2019,EMEP_23,so2,1.A.2.f,1.A.2,0.25174253919218065
Czechia,2019,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.0036509525576903373
Czechia,2019,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.009955782084267442
Czechia,2019,EMEP_23,so2,1.A.2.g.vii,1.A.2,6.622970131730111e-5
Czechia,2019,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.15150531117197868
Czechia,2019,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.26845550564130743
Czechia,2019,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.036998901764765446
Czechia,2020,EMEP_23,nox,1.A.2.a,1.A.2,0.19613369844552542
Czechia,2020,EMEP_23,pm25,1.A.2.a,1.A.2,0.07754159484369393
Czechia,2020,EMEP_23,so2,1.A.2.a,1.A.2,0.4235492339865931
Czechia,2020,EMEP_23,nox,1.A.2.b,1.A.2,0.0077630918277381816
Czechia,2020,EMEP_23,pm25,1.A.2.b,1.A.2,0.022485577389909493
Czechia,2020,EMEP_23,so2,1.A.2.b,1.A.2,0.0014377541484878278
Czechia,2020,EMEP_23,nox,1.A.2.c,1.A.2,0.1623491924636954
Czechia,2020,EMEP_23,pm25,1.A.2.c,1.A.2,0.20255551631523736
Czechia,2020,EMEP_23,so2,1.A.2.c,1.A.2,0.1893564523964124
Czechia,2020,EMEP_23,nox,1.A.2.d,1.A.2,0.09515071004474498
Czechia,2020,EMEP_23,pm25,1.A.2.d,1.A.2,0.07955203414738844
Czechia,2020,EMEP_23,so2,1.A.2.d,1.A.2,0.040879803014471285
Czechia,2020,EMEP_23,nox,1.A.2.e,1.A.2,0.03532699856125099
Czechia,2020,EMEP_23,pm25,1.A.2.e,1.A.2,0.07498121464742924
Czechia,2020,EMEP_23,so2,1.A.2.e,1.A.2,0.08950130083392006
Czechia,2020,EMEP_23,nox,1.A.2.f,1.A.2,0.38447659931813943
Czechia,2020,EMEP_23,pm25,1.A.2.f,1.A.2,0.3235710990633775
Czechia,2020,EMEP_23,so2,1.A.2.f,1.A.2,0.21842618251264867
Czechia,2020,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.0031601598257856704
Czechia,2020,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.008434973291108948
Czechia,2020,EMEP_23,so2,1.A.2.g.vii,1.A.2,5.714292266129961e-5
Czechia,2020,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.11563954951311996
Czechia,2020,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.21087799030185503
Czechia,2020,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.03679213018480527
Czechia,2021,EMEP_23,nox,1.A.2.a,1.A.2,0.18153706454699528
Czechia,2021,EMEP_23,pm25,1.A.2.a,1.A.2,0.06262089338205452
Czechia,2021,EMEP_23,so2,1.A.2.a,1.A.2,0.4237570556967346
Czechia,2021,EMEP_23,nox,1.A.2.b,1.A.2,0.01746022486710687
Czechia,2021,EMEP_23,pm25,1.A.2.b,1.A.2,0.023320791714016312
Czechia,2021,EMEP_23,so2,1.A.2.b,1.A.2,0.005194389624364902
Czechia,2021,EMEP_23,nox,1.A.2.c,1.A.2,0.1483921124521608
Czechia,2021,EMEP_23,pm25,1.A.2.c,1.A.2,0.06652455352709219
Czechia,2021,EMEP_23,so2,1.A.2.c,1.A.2,0.16624255771437574
Czechia,2021,EMEP_23,nox,1.A.2.d,1.A.2,0.09008323171529264
Czechia,2021,EMEP_23,pm25,1.A.2.d,1.A.2,0.089688031801146
Czechia,2021,EMEP_23,so2,1.A.2.d,1.A.2,0.0460587797292564
Czechia,2021,EMEP_23,nox,1.A.2.e,1.A.2,0.03406905316993357
Czechia,2021,EMEP_23,pm25,1.A.2.e,1.A.2,0.07518432430037687
Czechia,2021,EMEP_23,so2,1.A.2.e,1.A.2,0.0865603926219186
Czechia,2021,EMEP_23,nox,1.A.2.f,1.A.2,0.4067115360894107
Czechia,2021,EMEP_23,pm25,1.A.2.f,1.A.2,0.25221293308499776
Czechia,2021,EMEP_23,so2,1.A.2.f,1.A.2,0.23022233260452804
Czechia,2021,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.0031739341195103988
Czechia,2021,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.008467621997248495
Czechia,2021,EMEP_23,so2,1.A.2.g.vii,1.A.2,5.987382431896662e-5
Czechia,2021,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.11857284303958981
Czechia,2021,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.42198085019306786
Czechia,2021,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.04190461818450273
Denmark,1970,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1970,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1970,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1970,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1970,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1970,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1970,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1970,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1970,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1970,EMEP_23,nox,1.A.2.e,1.A.2,NA
Denmark,1970,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Denmark,1970,EMEP_23,so2,1.A.2.e,1.A.2,NA
Denmark,1970,EMEP_23,nox,1.A.2.f,1.A.2,NA
Denmark,1970,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Denmark,1970,EMEP_23,so2,1.A.2.f,1.A.2,NA
Denmark,1970,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Denmark,1970,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Denmark,1970,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Denmark,1970,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Denmark,1970,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Denmark,1970,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Denmark,1971,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1971,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1971,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1971,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1971,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1971,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1971,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1971,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1971,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1971,EMEP_23,nox,1.A.2.e,1.A.2,NA
Denmark,1971,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Denmark,1971,EMEP_23,so2,1.A.2.e,1.A.2,NA
Denmark,1971,EMEP_23,nox,1.A.2.f,1.A.2,NA
Denmark,1971,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Denmark,1971,EMEP_23,so2,1.A.2.f,1.A.2,NA
Denmark,1971,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Denmark,1971,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Denmark,1971,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Denmark,1971,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Denmark,1971,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Denmark,1971,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Denmark,1972,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1972,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1972,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1972,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1972,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1972,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1972,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1972,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1972,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1972,EMEP_23,nox,1.A.2.e,1.A.2,NA
Denmark,1972,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Denmark,1972,EMEP_23,so2,1.A.2.e,1.A.2,NA
Denmark,1972,EMEP_23,nox,1.A.2.f,1.A.2,NA
Denmark,1972,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Denmark,1972,EMEP_23,so2,1.A.2.f,1.A.2,NA
Denmark,1972,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Denmark,1972,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Denmark,1972,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Denmark,1972,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Denmark,1972,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Denmark,1972,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Denmark,1973,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1973,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1973,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1973,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1973,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1973,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1973,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1973,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1973,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1973,EMEP_23,nox,1.A.2.e,1.A.2,NA
Denmark,1973,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Denmark,1973,EMEP_23,so2,1.A.2.e,1.A.2,NA
Denmark,1973,EMEP_23,nox,1.A.2.f,1.A.2,NA
Denmark,1973,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Denmark,1973,EMEP_23,so2,1.A.2.f,1.A.2,NA
Denmark,1973,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Denmark,1973,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Denmark,1973,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Denmark,1973,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Denmark,1973,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Denmark,1973,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Denmark,1974,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1974,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1974,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1974,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1974,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1974,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1974,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1974,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1974,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1974,EMEP_23,nox,1.A.2.e,1.A.2,NA
Denmark,1974,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Denmark,1974,EMEP_23,so2,1.A.2.e,1.A.2,NA
Denmark,1974,EMEP_23,nox,1.A.2.f,1.A.2,NA
Denmark,1974,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Denmark,1974,EMEP_23,so2,1.A.2.f,1.A.2,NA
Denmark,1974,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Denmark,1974,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Denmark,1974,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Denmark,1974,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Denmark,1974,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Denmark,1974,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Denmark,1975,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1975,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1975,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1975,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1975,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1975,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1975,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1975,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1975,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1975,EMEP_23,nox,1.A.2.e,1.A.2,NA
Denmark,1975,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Denmark,1975,EMEP_23,so2,1.A.2.e,1.A.2,NA
Denmark,1975,EMEP_23,nox,1.A.2.f,1.A.2,NA
Denmark,1975,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Denmark,1975,EMEP_23,so2,1.A.2.f,1.A.2,NA
Denmark,1975,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Denmark,1975,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Denmark,1975,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Denmark,1975,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Denmark,1975,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Denmark,1975,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Denmark,1976,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1976,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1976,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1976,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1976,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1976,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1976,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1976,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1976,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1976,EMEP_23,nox,1.A.2.e,1.A.2,NA
Denmark,1976,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Denmark,1976,EMEP_23,so2,1.A.2.e,1.A.2,NA
Denmark,1976,EMEP_23,nox,1.A.2.f,1.A.2,NA
Denmark,1976,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Denmark,1976,EMEP_23,so2,1.A.2.f,1.A.2,NA
Denmark,1976,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Denmark,1976,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Denmark,1976,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Denmark,1976,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Denmark,1976,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Denmark,1976,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Denmark,1977,EMEP_23,nox,1.A.2.a,1.A.2,NA
Denmark,1977,EMEP_23,pm25,1.A.2.a,1.A.2,NA
Denmark,1977,EMEP_23,so2,1.A.2.a,1.A.2,NA
Denmark,1977,EMEP_23,nox,1.A.2.c,1.A.2,NA
Denmark,1977,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Denmark,1977,EMEP_23,so2,1.A.2.c,1.A.2,NA
Denmark,1977,EMEP_23,nox,1.A.2.d,1.A.2,NA
Denmark,1977,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Denmark,1977,EMEP_23,so2,1.A.2.d,1.A.2,NA
Denmark,1977,EMEP_23,nox,1.A.2.e,1.A.2,NA
