country,country_id,unit_id,year,ets_coverage,treat_post,ets_country,emissions,gdp,log_gdp,log_gdp_2,n_na_years_within_unit,min_year_country_treat,max_year_country_treat,log_emissions
Slovakia,27,Slovakia_Regulated,2002,Regulated,0,0,90509.53106515163,51838084329,24.671390934777538,608.6775306566233,0,1992,2021,11.41321043977975
Slovakia,27,Slovakia_Unregulated,2002,Unregulated,0,0,9011.55680466319,51838084329,24.671390934777538,608.6775306566233,0,1992,2021,9.106263121987668
Slovakia,27,Slovakia_Regulated,2003,Regulated,0,0,94318.43051213723,54688703652,24.724923010458607,611.3218178731055,0,1992,2021,11.454431895040333
Slovakia,27,Slovakia_Unregulated,2003,Unregulated,0,0,8014.650097145683,54688703652,24.724923010458607,611.3218178731055,0,1992,2021,8.989026408088916
Slovakia,27,Slovakia_Regulated,2004,Regulated,0,0,87241.96428712281,57575655084,24.776365660512877,613.8682953434417,0,1992,2021,11.376440735962165
Slovakia,27,Slovakia_Unregulated,2004,Unregulated,0,0,6211.734694316647,57575655084,24.776365660512877,613.8682953434417,0,1992,2021,8.734195474779053
Slovakia,27,Slovakia_Regulated,2005,Regulated,1,1,81069.13525510841,61389156293,24.840499048896685,617.0503929982372,0,1992,2021,11.303057591280092
Slovakia,27,Slovakia_Unregulated,2005,Unregulated,0,1,5201.430031827728,61389156293,24.840499048896685,617.0503929982372,0,1992,2021,8.556688872882983
Slovakia,27,Slovakia_Regulated,2006,Regulated,1,1,79846.02029100001,66603045839,24.922016146765337,621.1068888196322,0,1992,2021,11.287855312588967
Slovakia,27,Slovakia_Unregulated,2006,Unregulated,0,1,4941.003657069688,66603045839,24.922016146765337,621.1068888196322,0,1992,2021,8.505323758993157
Slovakia,27,Slovakia_Regulated,2007,Regulated,1,1,65178.656818,73817506955,25.024861762032707,626.2437062088467,0,1992,2021,11.08488734490705
Slovakia,27,Slovakia_Unregulated,2007,Unregulated,0,1,3841.0642444556006,73817506955,25.024861762032707,626.2437062088467,0,1992,2021,8.253504754177285
Slovakia,27,Slovakia_Regulated,2008,Regulated,1,1,64229.230228,77932749070,25.079112100324952,628.9618637406654,0,1992,2021,11.070213685562242
