time,type,outcome,att,att_low,att_high,pollutant
1990,treated,11.626670379791934,0.8788331553960083,-3.483869821969132,5.43873816762932,nox
1990,counterfactual,11.61792044084969,0.8788331553960083,-3.483869821969132,5.43873816762932,nox
1991,treated,11.600095725281246,1.2552464731062862,-2.381226089436639,5.027184091891801,nox
1991,counterfactual,11.587621389606811,1.2552464731062862,-2.381226089436639,5.027184091891801,nox
1992,treated,11.523022935681063,-1.120401723782316,-4.226526478528669,2.0864608515452687,nox
1992,counterfactual,11.534290190708543,-1.120401723782316,-4.226526478528669,2.0864608515452687,nox
1993,treated,11.485869854108584,-0.765237652540729,-3.4571601494524984,2.0017442350062975,nox
1993,counterfactual,11.4935516603013,-0.765237652540729,-3.4571601494524984,2.0017442350062975,nox
1994,treated,11.459498838577,0.5996384934516596,-3.0561617254628026,4.393300751650853,nox
1994,counterfactual,11.453520360410366,0.5996384934516596,-3.0561617254628026,4.393300751650853,nox
1995,treated,11.100554971489236,-1.6656772667523634,-5.000570742961418,1.786285486447503,nox
1995,counterfactual,11.117352028162193,-1.6656772667523634,-5.000570742961418,1.786285486447503,nox
1996,treated,11.094750473888327,1.2042080494936158,-0.9832091355123529,3.4399482906144696,nox
1996,counterfactual,11.082780322370807,1.2042080494936158,-0.9832091355123529,3.4399482906144696,nox
1997,treated,11.052636303866866,1.3940066995389744,-1.599507534791078,4.478588846708043,nox
1997,counterfactual,11.038792505971903,1.3940066995389744,-1.599507534791078,4.478588846708043,nox
1998,treated,10.997520016253356,-1.097147034374768,-4.38448072329396,2.3032076668659585,nox
1998,counterfactual,11.008552117055892,-1.097147034374768,-4.38448072329396,2.3032076668659585,nox
1999,treated,10.96505483691784,-0.4428638296528731,-2.5589230843324096,1.719148393846881,nox
1999,counterfactual,10.969493310682179,-0.4428638296528731,-2.5589230843324096,1.719148393846881,nox
2000,treated,10.942571995465409,1.503560488431921,-1.279330500661846,4.364899914883891,nox
2000,counterfactual,10.927648304883139,1.503560488431921,-1.279330500661846,4.364899914883891,nox
2001,treated,10.951997275701785,-1.5641083948401913,-4.600211506667263,1.5686188526503386,nox
2001,counterfactual,10.967761972052584,-1.5641083948401913,-4.600211506667263,1.5686188526503386,nox
2002,treated,10.945633390551961,-1.3238955607964287,-4.3360646628504025,1.7831176710478402,nox
2002,counterfactual,10.958960762358531,-1.3238955607964287,-4.3360646628504025,1.7831176710478402,nox
2003,treated,10.961306594501288,1.6953233566767256,-1.2450917845235443,4.723288993936725,nox
2003,counterfactual,10.944495463185637,1.6953233566767256,-1.2450917845235443,4.723288993936725,nox
2004,treated,10.944564207716423,-0.192135611151123,-3.032269799824938,2.731184625015204,nox
2004,counterfactual,10.9464874120003,-0.192135611151123,-3.032269799824938,2.731184625015204,nox
2005,treated,10.94651406760211,5.97819956519916,-6.28110282334432,19.841132593681298,nox
2005,counterfactual,10.888450845109226,5.97819956519916,-6.28110282334432,19.841132593681298,nox
2006,treated,10.935241570072915,7.682316465261985,-2.8735875026974833,19.385458406042446,nox
2006,counterfactual,10.861226377902833,7.682316465261985,-2.8735875026974833,19.385458406042446,nox
2007,treated,10.90334295817276,6.386888268172886,-4.923776904103283,19.043117478161253,nox
2007,counterfactual,10.8414308054091,6.386888268172886,-4.923776904103283,19.043117478161253,nox
2008,treated,10.804075164476656,-0.6666700662065095,-11.832835761990879,11.913664469228035,nox
2008,counterfactual,10.810764186851008,-0.6666700662065095,-11.832835761990879,11.913664469228035,nox
2009,treated,10.672464253871128,-9.193857181328912,-21.73010613887454,5.350284340941669,nox
2009,counterfactual,10.76890750435227,-9.193857181328912,-21.73010613887454,5.350284340941669,nox
2010,treated,10.693519313353223,-7.233882274252301,-19.987663782830335,7.5528225366407575,nox
2010,counterfactual,10.76860803693223,-7.233882274252301,-19.987663782830335,7.5528225366407575,nox
2011,treated,10.641586040122862,-5.955562207006338,-18.431066075262304,8.427998923717638,nox
2011,counterfactual,10.702988813069812,-5.955562207006338,-18.431066075262304,8.427998923717638,nox
2012,treated,10.62283672392854,-6.582596865741586,-24.182346174376313,15.102628055725997,nox
2012,counterfactual,10.690929252978355,-6.582596865741586,-24.182346174376313,15.102628055725997,nox
2013,treated,10.517373588911418,-12.005459321106127,-30.758835208413394,11.827107654756762,nox
2013,counterfactual,10.645269000085566,-12.005459321106127,-30.758835208413394,11.827107654756762,nox
2014,treated,10.46462117517343,-14.088795486065585,-31.993370579757475,8.529640771141512,nox
2014,counterfactual,10.616477103961092,-14.088795486065585,-31.993370579757475,8.529640771141512,nox
2015,treated,10.401169639771263,-20.245471005238368,-36.2375553262093,-0.2424557634495894,nox
2015,counterfactual,10.62738629580392,-20.245471005238368,-36.2375553262093,-0.2424557634495894,nox
2016,treated,10.323236860260383,-25.872058769630048,-43.388225719833386,-2.9362400150336865,nox
2016,counterfactual,10.622614510387335,-25.872058769630048,-43.388225719833386,-2.9362400150336865,nox
2017,treated,10.264774081133545,-29.719880593342296,-47.08620673197316,-6.6539199184830755,nox
2017,counterfactual,10.617455304790843,-29.719880593342296,-47.08620673197316,-6.6539199184830755,nox
2018,treated,10.21419772363919,-26.740104172510705,-43.32750880482946,-5.297751634536496,nox
2018,counterfactual,10.525354574233818,-26.740104172510705,-43.32750880482946,-5.297751634536496,nox
2019,treated,10.145359188058277,-33.42968256665565,-50.06519945023001,-11.252130490453238,nox
2019,counterfactual,10.552270580030758,-33.42968256665565,-50.06519945023001,-11.252130490453238,nox
2020,treated,10.00260495065002,-28.97234613301991,-49.48436819326418,-0.131356702642782,nox
