time,type,outcome,att,att_low,att_high,pollutant
2003,counterfactual,11.218956243276677,8.77125257948077,-11.572883905864428,33.79589780033363,so2
2004,treated,11.218530286509587,5.499888807664566,-18.425885683048516,36.443118403759065,so2
2004,counterfactual,11.1649905735379,5.499888807664566,-18.425885683048516,36.443118403759065,so2
2005,treated,11.092142326303053,5.503982105038285,-23.101625655346282,44.750657408326774,so2
2005,counterfactual,11.038563815015896,5.503982105038285,-23.101625655346282,44.750657408326774,so2
2006,treated,11.031647775618312,4.7918829613602165,-23.732021161680382,43.983607561788695,so2
2006,counterfactual,10.98484164537785,4.7918829613602165,-23.732021161680382,43.983607561788695,so2
2007,treated,10.983870660468478,13.753344330533036,-18.577362568974454,58.921692475785356,so2
2007,counterfactual,10.85500838834972,13.753344330533036,-18.577362568974454,58.921692475785356,so2
2008,treated,10.74252997511332,-9.081579145922468,-36.68794522185189,30.562169867407142,so2
2008,counterfactual,10.837737530788827,-9.081579145922468,-36.68794522185189,30.562169867407142,so2
2009,treated,10.535566543704395,-21.252531284654395,-48.43465040416991,20.258349408646325,so2
2009,counterfactual,10.77449059580055,-21.252531284654395,-48.43465040416991,20.258349408646325,so2
2010,treated,10.463155370605023,-29.036368928076406,-53.20000032118164,7.603354048553457,so2
2010,counterfactual,10.80615804921433,-29.036368928076406,-53.20000032118164,7.603354048553457,so2
2011,treated,10.407678123458243,-27.199015418826868,-53.21212049204816,13.276844595777181,so2
2011,counterfactual,10.725118829868485,-27.199015418826868,-53.21212049204816,13.276844595777181,so2
2012,treated,10.332372347615081,-36.14477556698854,-61.984657257929854,7.259053668293247,so2
2012,counterfactual,10.780924130932263,-36.14477556698854,-61.984657257929854,7.259053668293247,so2
2013,treated,10.215008317088628,-42.12793761725805,-65.91639987850655,-1.7364482480254795,so2
2013,counterfactual,10.761943749924132,-42.12793761725805,-65.91639987850655,-1.7364482480254795,so2
2014,treated,10.1171708945719,-39.42714033518001,-63.7869404794019,1.319009676246674,so2
2014,counterfactual,10.618494148120611,-39.42714033518001,-63.7869404794019,1.319009676246674,so2
2015,treated,10.024114775931942,-48.29836170126212,-72.84751221607348,-1.5537941110539966,so2
2015,counterfactual,10.683795492344125,-48.29836170126212,-72.84751221607348,-1.5537941110539966,so2
2016,treated,9.878379033789459,-59.69995557701835,-82.16782251754586,-8.923428891827022,so2
2016,counterfactual,10.787196648518284,-59.69995557701835,-82.16782251754586,-8.923428891827022,so2
2017,treated,9.841424472971443,-63.113203542871744,-84.22309822470706,-13.75773442410585,so2
2017,counterfactual,10.83874099153578,-63.113203542871744,-84.22309822470706,-13.75773442410585,so2
2018,treated,9.614912670886753,-66.989220852477,-85.17510914609979,-26.49446456869857,so2
2018,counterfactual,10.723248707909839,-66.989220852477,-85.17510914609979,-26.49446456869857,so2
2019,treated,9.479428185055466,-69.73474971002996,-86.24842092611682,-33.390531356929095,so2
2019,counterfactual,10.674598171786307,-69.73474971002996,-86.24842092611682,-33.390531356929095,so2
2020,treated,9.309474578568215,-64.6969704095248,-82.84992096635351,-27.329553652734674,so2
2020,counterfactual,10.35067598020695,-64.6969704095248,-82.84992096635351,-27.329553652734674,so2
