pollutant,specification,scp,eff_mon,year_y,att_avg_y,spec_id
nox,concurrent_policies,13875.629025178923,71.8083648858091,2009,-9.934588611715512,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2010,-8.696545431493451,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2011,-8.028085613832225,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2012,-7.136415780504402,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2013,-12.330516918676116,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2014,-15.114138795710074,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2015,-21.62653905420949,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2016,-27.3568881536857,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2017,-30.68059548457963,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2018,-28.301341083222564,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2019,-35.40061959161569,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2020,-30.329769087993284,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,concurrent_policies,13875.629025178923,71.8083648858091,2021,-29.190890401073467,592277a8-c3df-4cc3-8d16-7bca2678fc5f
nox,no_covs,13875.629025178923,62.402940925986215,1990,-1.2859450863654254,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1991,1.5177242717241857,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1992,0.6609707283036004,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1993,-2.3714670861218035,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1994,1.9649061494077855,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1995,0.2515653678148322,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1996,1.111857369032032,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1997,-0.12363147070376668,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1998,-1.87521046309006,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,1999,-0.32980013959894583,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2000,1.2740964539693422,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2001,-1.7109911415353118,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2002,-0.28072507945272607,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2003,1.8865897342858151,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2004,-0.5531569552021387,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2005,0.7926872766509385,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2006,0.9883285404247432,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2007,-1.351308047701083,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2008,-8.438089414222516,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2009,-12.619902606976584,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2010,-9.743718874837482,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2011,-10.330005366929518,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2012,-9.54042301098098,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2013,-14.857799019440533,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2014,-16.49691879170244,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2015,-21.32176010170931,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2016,-26.620064203910843,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2017,-29.36459634054762,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2018,-27.64523946125681,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2019,-33.058302056068555,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2020,-27.649750070067924,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,no_covs,13875.629025178923,62.402940925986215,2021,-26.243929463837,b90f6e88-2e13-454a-82ca-2c439977dd5b
nox,main,13875.629025178923,66.08075144807935,1990,0.8788331553960083,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1991,1.2552464731062862,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1992,-1.120401723782316,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1993,-0.765237652540729,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1994,0.5996384934516596,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1995,-1.6656772667523634,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1996,1.2042080494936158,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1997,1.3940066995389744,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1998,-1.097147034374768,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,1999,-0.4428638296528731,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2000,1.503560488431921,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2001,-1.5641083948401913,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2002,-1.323895560796429,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2003,1.6953233566767256,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2004,-0.192135611151123,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2005,5.97819956519916,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2006,7.682316465261985,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2007,6.386888268172886,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2008,-0.6666700662065095,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2009,-9.193857181328912,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2010,-7.233882274252301,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2011,-5.955562207006338,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2012,-6.582596865741586,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2013,-12.005459321106128,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2014,-14.088795486065584,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2015,-20.245471005238368,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2016,-25.872058769630048,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2017,-29.719880593342296,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2018,-26.740104172510705,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2019,-33.42968256665565,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2020,-28.97234613301991,f2464877-feb8-4e18-95ce-3291a557619c
nox,main,13875.629025178923,66.08075144807935,2021,-28.333921124370008,f2464877-feb8-4e18-95ce-3291a557619c
pm25,no_covs,54694.22703128779,84.01729343812165,1990,1.550666369070841,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1991,-0.2723123128218541,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1992,-1.1786684689702345,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1993,-3.0184023804380455,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1994,1.4341498414874865,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1995,1.902233270910192,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1996,-1.1022034747682707,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1997,1.8901196829288924,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1998,-0.3277282895165712,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,1999,-1.34313634650296,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2000,-0.5088975716626698,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2001,1.3079878576994108,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2002,0.8779667738363806,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2003,0.28080781468988736,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2004,-1.3422707211215856,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2005,-6.419261626176976,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2006,-9.865794679237885,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2007,-4.189003664128177,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2008,-10.55398252182853,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2009,-33.14618845467867,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2010,-34.34904560875134,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2011,-34.42506096439456,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2012,-41.40966910821854,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2013,-44.440614876101414,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2014,-39.08071363771879,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2015,-39.95305987121153,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2016,-42.7081379460012,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2017,-35.480189040422786,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2018,-43.344075755748115,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2019,-45.36807248770124,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2020,-45.02854787469987,44803bdb-6216-41c4-99fe-c309343914dc
pm25,no_covs,54694.22703128779,84.01729343812165,2021,-42.20155558973894,44803bdb-6216-41c4-99fe-c309343914dc
pm25,main,54694.22703128779,51.186855354988815,1990,-0.9616400358940624,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1991,1.1841757064199545,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1992,-4.571453648958057,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1993,-1.836251309451431,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1994,2.110237857549202,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1995,4.069542053118935,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1996,4.384935950514368,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1997,5.763433770045712,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1998,-1.585928732266262,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,1999,-3.476845236111703,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2000,-6.084778337680985,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2001,-2.6718677124837,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2002,1.2456705239787924,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2003,0.01546521531403666,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2004,2.5436221747646703,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2005,-10.731253590128754,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2006,-12.189362606007323,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2007,-12.543313615428008,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2008,-16.847791931661536,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2009,-32.34736630710654,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2010,-30.108574561890368,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2011,-26.18843097347795,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2012,-35.913123600949206,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2013,-36.91054023418011,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2014,-29.138058412567204,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2015,-33.13152518742009,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2016,-36.87760281174114,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2017,-29.74331932439549,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2018,-31.817443955163537,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2019,-34.98640649388838,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2020,-32.19850419472564,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,main,54694.22703128779,51.186855354988815,2021,-30.509576454250777,6a5ebef8-be4b-443c-951a-4d90394139f4
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1990,-0.6097764083853097,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1991,1.4779397337364442,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1992,-4.478813081384015,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1993,-2.294129006311074,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1994,1.7825111595654697,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1995,3.878662676984246,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1996,4.155838237496967,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1997,5.639379399950406,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1998,-1.6630163148704025,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,1999,-3.458583848312602,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2000,-5.932357433351221,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2001,-2.5591844020517285,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2002,1.9656421774948196,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2003,0.26830991929878145,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2004,1.9515541582855624,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2005,-11.707901209556514,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2006,-13.519044925353484,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2007,-14.374229122979376,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2008,-18.542827473926327,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2009,-34.189943277701616,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2010,-32.19555199458826,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2011,-28.732946771959742,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2012,-38.42190449980445,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2013,-39.32157526784367,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2014,-31.616678662661556,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2015,-35.96902972385531,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2016,-39.528891773400886,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2017,-32.9654522548089,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2018,-34.730237438606004,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2019,-37.82868074546219,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2020,-35.65998597107044,de2d1445-d8f3-4a20-b626-076e0ab1301c
pm25,concurrent_policies,54694.22703128779,61.20574665501226,2021,-34.09844791856602,de2d1445-d8f3-4a20-b626-076e0ab1301c
so2,no_covs,13606.199335369623,235.84992456481564,1990,-1.434764159589874,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1991,-1.4353290381736494,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1992,2.675089700699784,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1993,-2.8883205189692007,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1994,3.4495369711827983,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1995,2.1899676237190357,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1996,0.8201834956962806,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1997,-2.2928064507982016,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1998,2.551396110934512,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,1999,-0.9050619631444046,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2000,-1.565974264317216,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2001,-1.9153567930582205,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2002,-0.3519184847500689,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2003,2.0645708464127166,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2004,-0.6599670366662647,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2005,-7.640391902716448,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2006,-10.55852730561384,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2007,0.4365957827846101,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2008,-16.964664308573095,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2009,-23.864440565975297,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2010,-31.033669792027375,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2011,-27.66159220364469,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2012,-37.56391514732405,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2013,-44.88686959414196,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2014,-44.656769868419744,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2015,-42.56639244341483,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2016,-47.71818195349569,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2017,-50.38059815028959,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2018,-55.99409977912495,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2019,-58.37718032148148,05f6d70d-8231-42f9-9602-0210d02438b3
so2,no_covs,13606.199335369623,235.84992456481564,2020,-50.31882739264009,05f6d70d-8231-42f9-9602-0210d02438b3
